Element Type: DimNode 0, GUID: CE49F88C-37F3-4BA1-829A-DF3BE420570C, Associated Element GUID: 4AA39B62-56BA-4299-AA4A-411EA920EE8E, Text: 0, Length: 0.00, DimNode 0 Bounding Box: [(-88.61, -1.81, 0.00), (-88.60, -1.80, 0.00)], Position: (-88.60, -1.80), Info String: Dim Node 0
Element Type: Wall, GUID: D89397CF-D17C-40DF-9701-6BC28380DB8E, Length: 0.66, Width: 0.08, Height: 0.46, Info String: SW - 038, Wall Bounding Box: [(-67.66, -6.78, 0.84), (-67.58, -6.12, 1.30)], Label Type: 0
Element Type: Wall, GUID: 7860C812-9F8A-415C-A4C2-CDD5BA35C3AD, Length: 4.44, Width: 0.14, Height: 0.65, Info String: SW - 030, Wall Bounding Box: [(-80.72, -19.42, 0.20), (-76.28, -19.28, 0.85)], Label Type: 0
Element Type: Wall, GUID: 88CAC61B-AAAF-44B1-928F-B8C5406E39F3, Length: 1.16, Width: 0.08, Height: 0.46, Info String: SW - 037, Wall Bounding Box: [(-67.58, -6.86, 0.84), (-66.42, -6.78, 1.30)], Label Type: 0
Element Type: Wall, GUID: 6F75E9B8-72C4-4696-9BCF-936D84FBBDBB, Length: 0.66, Width: 0.08, Height: 0.46, Info String: SW - 036, Wall Bounding Box: [(-66.42, -6.78, 0.84), (-66.34, -6.12, 1.30)], Label Type: 0
Element Type: Wall, GUID: DD343F45-2082-4A11-95D6-7F3E3F815898, Length: 0.74, Width: 0.14, Height: 0.65, Info String: SW - 034, Wall Bounding Box: [(-66.52, -19.72, 0.20), (-66.38, -18.98, 0.85)], Label Type: 0
Element Type: Wall, GUID: 1069C4EB-64AF-42B9-9EE3-C078704A3DD2, Length: 1.16, Width: 0.08, Height: 0.46, Info String: SW - 035, Wall Bounding Box: [(-67.58, -6.12, 0.84), (-66.42, -6.04, 1.30)], Label Type: 0
Element Type: Wall, GUID: 2ACC3E72-932C-4E54-83F2-A5436F4EDA00, Length: 0.74, Width: 0.14, Height: 0.65, Info String: SW - 036, Wall Bounding Box: [(-67.62, -6.82, 0.20), (-67.48, -6.08, 0.85)], Label Type: 0
Element Type: Wall, GUID: B02A68DB-2100-4798-B682-6E7C41590856, Length: 1.24, Width: 0.14, Height: 0.65, Info String: SW - 035, Wall Bounding Box: [(-67.62, -6.22, 0.20), (-66.38, -6.08, 0.85)], Label Type: 0
Element Type: Wall, GUID: 0645D7FA-FC92-4956-8B1B-0273945F4EA4, Length: 0.74, Width: 0.14, Height: 0.65, Info String: SW - 034, Wall Bounding Box: [(-66.52, -6.82, 0.20), (-66.38, -6.08, 0.85)], Label Type: 0
Element Type: Wall, GUID: 3037A5CD-9285-4C75-9F03-1BD422C2AE71, Length: 1.24, Width: 0.14, Height: 0.65, Info String: SW - 033, Wall Bounding Box: [(-67.62, -6.82, 0.20), (-66.38, -6.68, 0.85)], Label Type: 0
Element Type: Wall, GUID: 893E3D55-DADA-49B9-A665-4A8C868B3FA4, Length: 0.51, Width: 0.08, Height: 0.46, Info String: SW - 038, Wall Bounding Box: [(-74.46, -6.98, 0.84), (-74.38, -6.47, 1.30)], Label Type: 0
Element Type: Wall, GUID: A35B4212-A9C2-4A72-8869-DA8AAED2A5C7, Length: 1.81, Width: 0.08, Height: 0.46, Info String: SW - 037, Wall Bounding Box: [(-74.38, -7.06, 0.84), (-72.57, -6.98, 1.30)], Label Type: 0
Element Type: Wall, GUID: 09A61FE5-D4F4-4B73-B9CD-7EDB802CE8B1, Length: 0.51, Width: 0.08, Height: 0.46, Info String: SW - 036, Wall Bounding Box: [(-72.57, -6.98, 0.84), (-72.49, -6.47, 1.30)], Label Type: 0
Element Type: Wall, GUID: AECEC117-5E79-43BC-A63B-BDB53C810AB3, Length: 1.81, Width: 0.08, Height: 0.46, Info String: SW - 035, Wall Bounding Box: [(-74.38, -6.47, 0.84), (-72.57, -6.39, 1.30)], Label Type: 0
Element Type: Wall, GUID: 47F23809-85EF-41E0-8756-E5E0C9A13242, Length: 0.59, Width: 0.14, Height: 0.65, Info String: SW - 033, Wall Bounding Box: [(-74.42, -7.02, 0.20), (-74.28, -6.43, 0.85)], Label Type: 0
Element Type: Wall, GUID: 54043E2B-1C50-4210-83F1-9C23005D20F5, Length: 1.89, Width: 0.14, Height: 0.65, Info String: SW - 032, Wall Bounding Box: [(-74.42, -7.02, 0.20), (-72.53, -6.88, 0.85)], Label Type: 0
Element Type: Wall, GUID: D988B38B-C314-426E-961D-9194D7F4BB00, Length: 0.59, Width: 0.14, Height: 0.65, Info String: SW - 031, Wall Bounding Box: [(-72.67, -7.02, 0.20), (-72.53, -6.43, 0.85)], Label Type: 0
Element Type: Wall, GUID: 77F1BC7A-59FA-42F1-B792-D9B8DF0AE819, Length: 1.89, Width: 0.14, Height: 0.65, Info String: SW - 030, Wall Bounding Box: [(-74.42, -6.57, 0.20), (-72.53, -6.43, 0.85)], Label Type: 0
Element Type: Wall, GUID: 5E838529-3106-4102-82F6-49693CC9D010, Length: 0.56, Width: 0.08, Height: 0.46, Info String: SW - 035, Wall Bounding Box: [(-76.32, -6.98, 0.84), (-76.24, -6.42, 1.30)], Label Type: 0
Element Type: Wall, GUID: E4643A0F-D5AC-4EC2-A39F-62E3348AF3A0, Length: 4.36, Width: 0.08, Height: 0.46, Info String: SW - 034, Wall Bounding Box: [(-80.68, -7.06, 0.84), (-76.32, -6.98, 1.30)], Label Type: 0
Element Type: Wall, GUID: C30BC5BA-0C3B-4B02-9C76-F2BFCC0B0AD0, Length: 0.56, Width: 0.08, Height: 0.46, Info String: SW - 033, Wall Bounding Box: [(-80.76, -6.98, 0.84), (-80.68, -6.42, 1.30)], Label Type: 0
Element Type: Wall, GUID: 94BE428D-E859-477E-BBDF-303F99B9243D, Length: 4.36, Width: 0.08, Height: 0.46, Info String: SW - 033, Wall Bounding Box: [(-80.68, -6.42, 0.84), (-76.32, -6.34, 1.30)], Label Type: 0
Element Type: Wall, GUID: B0FA23AA-707E-4393-AFDF-5E313AA9EBCD, Length: 1.89, Width: 0.14, Height: 0.65, Info String: SW - 030, Wall Bounding Box: [(-74.42, -19.37, 0.20), (-72.53, -19.23, 0.85)], Label Type: 0
Element Type: Wall, GUID: 8D06637C-3B90-467D-85DF-C20D517C570E, Length: 0.64, Width: 0.14, Height: 0.65, Info String: SW - 033, Wall Bounding Box: [(-80.72, -7.02, 0.20), (-80.58, -6.38, 0.85)], Label Type: 0
Element Type: Wall, GUID: 04721A67-DA6F-461F-BED9-C25CEB29197B, Length: 4.44, Width: 0.14, Height: 0.65, Info String: SW - 032, Wall Bounding Box: [(-80.72, -7.02, 0.20), (-76.28, -6.88, 0.85)], Label Type: 0
Element Type: Wall, GUID: BC5B50C4-10C0-4A50-BBC0-46066A9647AD, Length: 0.64, Width: 0.14, Height: 0.65, Info String: SW - 031, Wall Bounding Box: [(-76.42, -7.02, 0.20), (-76.28, -6.38, 0.85)], Label Type: 0
Element Type: Wall, GUID: 7AA393F3-4885-4773-9B70-026EF21FFCCD, Length: 0.59, Width: 0.14, Height: 0.65, Info String: SW - 031, Wall Bounding Box: [(-72.67, -19.37, 0.20), (-72.53, -18.78, 0.85)], Label Type: 0
Element Type: Wall, GUID: A423A940-60EE-4707-98B3-644D405A5CC9, Length: 4.44, Width: 0.14, Height: 0.65, Info String: SW - 030, Wall Bounding Box: [(-80.72, -6.52, 0.20), (-76.28, -6.38, 0.85)], Label Type: 0
Element Type: Wall, GUID: C843327D-BDBC-4566-9B09-A8CD7C9EEEAC, Length: 1.89, Width: 0.14, Height: 0.65, Info String: SW - 032, Wall Bounding Box: [(-74.42, -18.92, 0.20), (-72.53, -18.78, 0.85)], Label Type: 0
Element Type: Wall, GUID: 5B30E40F-E02A-4DFB-A88B-DFE355DF2CEF, Length: 0.58, Width: 0.08, Height: 0.46, Info String: SW - 033, Wall Bounding Box: [(-85.11, -7.10, 0.84), (-85.03, -6.52, 1.30)], Label Type: 0
Element Type: Wall, GUID: 32CB910E-D456-4397-935F-642D750B16F8, Length: 0.66, Width: 0.08, Height: 0.46, Info String: SW - 032, Wall Bounding Box: [(-85.03, -6.52, 0.84), (-84.37, -6.44, 1.30)], Label Type: 0
Element Type: Wall, GUID: F674AB51-ACDB-466A-B750-F5572B9834A1, Length: 0.59, Width: 0.14, Height: 0.65, Info String: SW - 033, Wall Bounding Box: [(-74.42, -19.37, 0.20), (-74.28, -18.78, 0.85)], Label Type: 0
Element Type: Wall, GUID: 7B5B278C-C59C-471B-B7A4-ACB8CC6BADE2, Length: 0.58, Width: 0.08, Height: 0.46, Info String: SW - 031, Wall Bounding Box: [(-84.37, -7.10, 0.84), (-84.29, -6.52, 1.30)], Label Type: 0
Element Type: Wall, GUID: A2EA0056-ADBA-441D-81EB-69ACEC5C154A, Length: 1.81, Width: 0.08, Height: 0.46, Info String: SW - 035, Wall Bounding Box: [(-74.38, -19.41, 0.84), (-72.57, -19.33, 1.30)], Label Type: 0
Element Type: Wall, GUID: 62443AE8-90B4-4A6E-98FD-E9ED9343A6B9, Length: 0.74, Width: 0.14, Height: 0.65, Info String: SW - 030, Wall Bounding Box: [(-85.07, -7.10, 0.20), (-84.33, -6.96, 0.85)], Label Type: 0
Element Type: Wall, GUID: 9EEA2B4C-0D11-40F6-9672-AC2BD591890E, Length: 0.62, Width: 0.14, Height: 0.65, Info String: SW - 032, Wall Bounding Box: [(-84.47, -7.10, 0.20), (-84.33, -6.48, 0.85)], Label Type: 0
Element Type: Wall, GUID: 8F79B9C9-96E5-4FA2-9217-AAE3A0B778FD, Length: 0.74, Width: 0.14, Height: 0.65, Info String: SW - 031, Wall Bounding Box: [(-85.07, -6.62, 0.20), (-84.33, -6.48, 0.85)], Label Type: 0
Element Type: Wall, GUID: 88C944AC-189F-4BE0-92C7-D069947B65B0, Length: 0.51, Width: 0.08, Height: 0.46, Info String: SW - 036, Wall Bounding Box: [(-72.57, -19.33, 0.84), (-72.49, -18.82, 1.30)], Label Type: 0
Element Type: Wall, GUID: 7D6D36EA-D009-4B28-B2CE-C3547AB542BA, Length: 0.62, Width: 0.14, Height: 0.65, Info String: SW - 030, Wall Bounding Box: [(-85.07, -7.10, 0.20), (-84.93, -6.48, 0.85)], Label Type: 0
Element Type: Wall, GUID: 982E24F5-FA52-484C-860D-CA1D04B6E556, Length: 1.81, Width: 0.08, Height: 0.46, Info String: SW - 037, Wall Bounding Box: [(-74.38, -18.82, 0.84), (-72.57, -18.74, 1.30)], Label Type: 0
Element Type: Wall, GUID: B02B9430-F126-46A9-B46F-95202CFD34FC, Length: 0.66, Width: 0.08, Height: 0.46, Info String: SW - 038, Wall Bounding Box: [(-67.66, -19.68, 0.84), (-67.58, -19.02, 1.30)], Label Type: 0
Element Type: Wall, GUID: 2582330A-B1A3-4D43-BEED-C3A5BD2F4D58, Length: 0.51, Width: 0.08, Height: 0.46, Info String: SW - 038, Wall Bounding Box: [(-74.46, -19.33, 0.84), (-74.38, -18.82, 1.30)], Label Type: 0
Element Type: Wall, GUID: D1E4419D-9D1E-4283-91EF-E01F1D696C88, Length: 1.16, Width: 0.08, Height: 0.46, Info String: SW - 037, Wall Bounding Box: [(-67.58, -19.02, 0.84), (-66.42, -18.94, 1.30)], Label Type: 0
Element Type: Wall, GUID: CE31BC28-A4BE-4BE6-971A-191336D5D644, Length: 0.66, Width: 0.08, Height: 0.46, Info String: SW - 036, Wall Bounding Box: [(-66.42, -19.68, 0.84), (-66.34, -19.02, 1.30)], Label Type: 0
Element Type: Wall, GUID: 752CA437-3317-412D-B4C3-7A03FDF83208, Length: 1.16, Width: 0.08, Height: 0.46, Info String: SW - 035, Wall Bounding Box: [(-67.58, -19.76, 0.84), (-66.42, -19.68, 1.30)], Label Type: 0
Element Type: Wall, GUID: D831BA28-F399-4FE5-B039-BF6D5F9EF5AB, Length: 1.24, Width: 0.14, Height: 0.65, Info String: SW - 033, Wall Bounding Box: [(-67.62, -19.12, 0.20), (-66.38, -18.98, 0.85)], Label Type: 0
Element Type: Wall, GUID: CA612B2B-5E7C-486A-B360-1C354F861049, Length: 0.74, Width: 0.14, Height: 0.65, Info String: SW - 036, Wall Bounding Box: [(-67.62, -19.72, 0.20), (-67.48, -18.98, 0.85)], Label Type: 0
Element Type: Wall, GUID: 7372E12C-D2EB-4D6A-A6FF-BE925F1361FD, Length: 1.24, Width: 0.14, Height: 0.65, Info String: SW - 035, Wall Bounding Box: [(-67.62, -19.72, 0.20), (-66.38, -19.58, 0.85)], Label Type: 0
Element Type: Wall, GUID: CB96DB85-5E9A-4B05-8D92-32DD0185D0D6, Length: 4.10, Width: 0.14, Height: 3.20, Info String: SW - 013, Wall Bounding Box: [(-75.65, -14.12, 0.20), (-71.55, -13.98, 3.40)], Label Type: 0
Element Type: Wall, GUID: 16F2E7E5-5480-4B54-8CFA-6A605C6EB100, Length: 5.40, Width: 0.14, Height: 3.20, Info String: SW - 001, Wall Bounding Box: [(-75.77, -14.00, 0.20), (-75.63, -8.60, 3.40)], Label Type: 0
Element Type: Wall, GUID: D86080ED-0C25-4137-BE37-DB5B4E5807CF, Length: 2.85, Width: 0.14, Height: 3.20, Info String: SW - 002, Wall Bounding Box: [(-78.50, -9.42, 0.20), (-75.65, -9.28, 3.40)], Label Type: 0
Element Type: Wall, GUID: 5897C2CC-E69D-A6C6-A75D-63E5D334CB1E, Length: 0.40, Width: 0.14, Height: 3.20, Info String: SW - 031, Wall Bounding Box: [(-13.60, -21.52, 0.20), (-13.20, -21.38, 3.40)], Label Type: 0
Element Type: Wall, GUID: 56AF000D-9FD5-06B4-6F28-D353065D7190, Length: 0.72, Width: 0.14, Height: 1.10, Info String: SW - 042, Wall Bounding Box: [(-11.62, -21.76, 0.20), (-11.48, -21.04, 1.30)], Label Type: 0
Element Type: Wall, GUID: 2E85BD01-D76C-F9CE-4274-D9030C17BEF0, Length: 0.60, Width: 0.14, Height: 3.20, Info String: SW - 070, Wall Bounding Box: [(-22.15, -19.32, 0.20), (-21.55, -19.18, 3.40)], Label Type: 0
Element Type: Wall, GUID: F2D2C78C-1565-B494-CBEF-5774A768A4A8, Length: 0.90, Width: 0.19, Height: 3.20, Info String: SW - 050, Wall Bounding Box: [(-4.77, -9.70, 0.20), (-4.58, -8.80, 3.40)], Label Type: 0
Element Type: Wall, GUID: 5B9DCB4B-49A8-93F4-4799-6602637A8E55, Length: 1.85, Width: 0.40, Height: 3.20, Info String: SW - 002, Wall Bounding Box: [(-9.12, -17.20, 0.20), (-8.72, -15.35, 3.40)], Label Type: 0
Element Type: Wall, GUID: 10BD4A94-BE84-2235-1029-7298152A4486, Length: 2.45, Width: 0.15, Height: 3.20, Embedded Door GUID: 97E9A90F-B256-C661-3B5F-4C9D5610DD33, Info String: SW - 026, Wall Bounding Box: [(-20.00, -20.77, 0.20), (-17.55, -20.62, 3.40)], Label Type: 0
Element Type: Wall, GUID: 697BD648-FB99-A2D5-7F96-C94ACEA43753, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 045, Wall Bounding Box: [(-17.67, -21.85, 0.20), (-17.52, -20.65, 3.40)], Label Type: 0
Element Type: Wall, GUID: 72C12A86-BCE5-33B4-B3DF-142E62C387A1, Length: 0.50, Width: 0.14, Height: 3.20, Info String: SW - 070, Wall Bounding Box: [(-22.15, -6.62, 0.20), (-21.65, -6.48, 3.40)], Label Type: 0
Element Type: Wall, GUID: E3530E4C-FE19-71A9-4AEE-08ED9C22A1CD, Length: 1.60, Width: 0.15, Height: 3.20, Embedded Door GUID: 7B0361C1-0096-83FD-DAE6-AFBC28A0CBD8, Info String: SW - 026, Wall Bounding Box: [(-17.55, -21.97, 0.20), (-15.95, -21.82, 3.40)], Label Type: 0
Element Type: Wall, GUID: 4A0C5324-3BF5-ECA5-559F-92B2F09B3696, Length: 4.40, Width: 0.14, Height: 3.20, Embedded Door GUID: 01984865-E131-0EAC-CE11-CF679543A993, Info String: SW - 049, Wall Bounding Box: [(-4.60, -9.82, 0.20), (-0.20, -9.68, 3.40)], Label Type: 0
Element Type: Wall, GUID: DAD750B1-C956-78B1-D1A2-E4AE284E6A68, Length: 8.90, Width: 0.24, Height: 3.20, Info String: SW - 023, Wall Bounding Box: [(-9.10, -13.02, 0.20), (-0.20, -12.78, 3.40)], Label Type: 0
Element Type: Wall, GUID: 87A63CA9-FCCE-BBA3-9F22-3BDD4D8E7240, Length: 0.70, Width: 0.19, Height: 3.20, Info String: SW - 030, Wall Bounding Box: [(-13.62, -19.40, 0.20), (-13.43, -18.70, 3.40)], Label Type: 0
Element Type: Wall, GUID: 99AFB683-0463-BBC7-2B33-EFC8772E7D61, Length: 3.85, Width: 0.14, Height: 3.20, Info String: SW - 060, Wall Bounding Box: [(-19.32, -25.80, 0.20), (-19.18, -21.95, 3.40)], Label Type: 0
Element Type: Wall, GUID: 2CF21C77-3EFC-D941-4D80-2A20CD7BD981, Length: 1.27, Width: 0.24, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-15.97, -26.85, 0.20), (-15.73, -25.58, 3.40)], Label Type: 0
Element Type: Wall, GUID: 5EFD0D57-D1C0-253A-FB73-221F89A5DACB, Length: 0.70, Width: 0.15, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-17.93, -19.40, 0.20), (-17.78, -18.70, 3.40)], Label Type: 0
Element Type: Wall, GUID: 3B978F94-26A1-29A7-7BED-A016AA8AB5C9, Length: 1.25, Width: 0.16, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-17.68, -20.65, 0.20), (-17.52, -19.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: 5AE4CBD2-C711-E89B-75C7-2709A2948DCE, Length: 2.20, Width: 0.14, Height: 1.10, Info String: SW - 043, Wall Bounding Box: [(-25.80, -21.16, 0.20), (-23.60, -21.02, 1.30)], Label Type: 0
Element Type: Wall, GUID: 617B7747-47B2-C1B9-B641-CFA57688BFD8, Length: 1.50, Width: 0.24, Height: 3.20, Embedded Door GUID: 40B262AC-3B5C-2721-A4CF-38EEAE37C348, Info String: SW - 050, Wall Bounding Box: [(-19.42, -18.70, 0.20), (-19.18, -17.20, 3.40)], Label Type: 0
Element Type: Wall, GUID: 6C6BD8B7-0E7C-129E-E36A-5430782EEC77, Length: 1.95, Width: 0.15, Height: 3.20, Info String: SW - 049, Wall Bounding Box: [(-17.90, -19.43, 0.20), (-15.95, -19.28, 3.40)], Label Type: 0
Element Type: Wall, GUID: 1EDDF2EB-9417-2814-D1BF-DC110CB69EA4, Length: 1.85, Width: 0.05, Height: 3.20, Info String: SW - 024, Wall Bounding Box: [(-11.50, -6.95, 0.20), (-9.65, -6.90, 3.40)], Label Type: 0
Element Type: Wall, GUID: 58566D3B-EF75-80E0-AA33-C84F4653EECD, Length: 2.45, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(-21.78, 1.16, -0.25), (-19.33, 1.28, 1.35)], Label Type: 0
Element Type: Wall, GUID: 8A521F59-2E03-5C7E-4D1C-8CD22E19C4FD, Length: 1.05, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(-0.05, -16.59, -0.25), (1.00, -16.47, 1.35)], Label Type: 0
Element Type: Wall, GUID: FFECFDC9-1340-09F3-E1A9-426BAC8F7978, Length: 1.80, Width: 0.15, Height: 3.20, Embedded Door GUID: 973891A7-FC46-106A-5A59-5246A50DAC56, Info String: SW - 051, Wall Bounding Box: [(-6.43, -10.60, 0.20), (-6.28, -8.80, 3.40)], Label Type: 0
Element Type: Wall, GUID: 590F1040-8981-CE0E-A923-C1DABB24F187, Length: 3.05, Width: 0.25, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-9.65, -18.73, 0.20), (-6.60, -18.48, 3.40)], Label Type: 0
Element Type: Wall, GUID: 073BA5D8-2753-977D-D36D-10F8B3ADB970, Length: 2.35, Width: 0.15, Height: 3.20, Info String: SW - 031, Wall Bounding Box: [(-15.95, -21.52, 0.20), (-13.60, -21.37, 3.40)], Label Type: 0
Element Type: Wall, GUID: E48669FE-92F7-7AB6-5641-133EB00DBDFE, Length: 0.95, Width: 0.15, Height: 3.20, Info String: SW - 047, Wall Bounding Box: [(-9.10, -12.32, 0.20), (-8.15, -12.17, 3.40)], Label Type: 0
Element Type: Wall, GUID: 46E2BB2C-83F6-6F82-382B-1A1ACE2C4B81, Length: 4.15, Width: 0.14, Height: 3.20, Embedded Door GUID: 52568492-C74F-2270-2D1A-6B5CB2761E1D, 359D7E97-7FDC-666E-6194-63D83D17175D, Info String: SW - 052, Wall Bounding Box: [(-21.80, -21.97, 0.20), (-17.65, -21.83, 3.40)], Label Type: 0
Element Type: Wall, GUID: B37013EC-ABD4-BE9A-195B-168699428FC7, Length: 1.85, Width: 0.40, Height: 3.20, Info String: SW - 002, Wall Bounding Box: [(-9.12, -10.45, 0.20), (-8.72, -8.60, 3.40)], Label Type: 0
Element Type: Wall, GUID: B9F43A10-22B2-1F43-19E4-9CBBC66F6750, Length: 4.40, Width: 0.14, Height: 3.20, Embedded Door GUID: 995FB41A-507C-B8AE-07B1-9C2A24175CA3, Info String: SW - 066, Wall Bounding Box: [(-6.52, -25.80, 0.20), (-6.38, -21.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: FB7613D3-A854-AC8D-6C9F-D99784F3962B, Length: 0.95, Width: 0.15, Height: 3.20, Info String: SW - 049, Wall Bounding Box: [(-9.10, -14.72, 0.20), (-8.15, -14.57, 3.40)], Label Type: 0
Element Type: Wall, GUID: 35552C55-B507-F79F-A063-A2D6AC1F0749, Length: 0.61, Width: 0.14, Height: 1.10, Info String: SW - 048, Wall Bounding Box: [(-6.42, -15.18, 0.20), (-6.28, -14.57, 1.30)], Label Type: 0
Element Type: Wall, GUID: C880B258-34E1-C75C-B215-15DFF22D07AC, Length: 2.15, Width: 0.19, Height: 3.20, Info String: SW - 070, Wall Bounding Box: [(-22.32, -20.65, 0.20), (-22.13, -18.50, 3.40)], Label Type: 0
Element Type: Wall, GUID: 14E07245-4CA9-AFEF-6707-60748BD3BD3B, Length: 0.95, Width: 0.20, Height: 3.20, Info String: SW - 023, Wall Bounding Box: [(-9.10, -10.62, 0.20), (-8.15, -10.42, 3.40)], Label Type: 0
Element Type: Wall, GUID: 621FBE22-87AD-DCFC-8636-348FBCFD390A, Length: 0.63, Width: 0.14, Height: 1.10, Info String: SW - 048, Wall Bounding Box: [(-6.42, -12.80, 0.20), (-6.28, -12.17, 1.30)], Label Type: 0
Element Type: Wall, GUID: 0A7CB102-96BE-5858-FE1A-45E31246E26B, Length: 3.15, Width: 0.15, Height: 3.20, Embedded Door GUID: B67E33D3-FC36-FBCA-5B33-B2C3DFFBFFBB, Info String: SW - 067, Wall Bounding Box: [(-9.65, -21.52, 0.20), (-6.50, -21.37, 3.40)], Label Type: 0
Element Type: Wall, GUID: 53F29A29-4A33-169A-3681-CD335E5F69AE, Length: 2.10, Width: 0.24, Height: 3.20, Info String: SW - 025, Wall Bounding Box: [(-4.82, -19.10, 0.20), (-4.58, -17.00, 3.40)], Label Type: 0
Element Type: Wall, GUID: 57F70FA8-7762-DAA0-9698-C2A012164FB3, Length: 0.95, Width: 0.15, Height: 3.20, Info String: SW - 047, Wall Bounding Box: [(-9.10, -13.63, 0.20), (-8.15, -13.48, 3.40)], Label Type: 0
Element Type: Wall, GUID: 27664DEA-5BA9-4EF6-D248-B13B85B6ABAA, Length: 1.80, Width: 0.24, Height: 3.20, Embedded Door GUID: E04CD05B-300C-A0AD-F5C7-B2700D3FCB24, Info String: SW - 024, Wall Bounding Box: [(-6.40, -17.22, 0.20), (-4.60, -16.98, 3.40)], Label Type: 0
Element Type: Wall, GUID: 8D812134-A305-58E9-3728-FBEE38E738D0, Length: 2.80, Width: 0.21, Height: 3.20, Info String: SW - 068, Wall Bounding Box: [(-8.23, -21.50, 0.20), (-8.02, -18.70, 3.40)], Label Type: 0
Element Type: Wall, GUID: F8BE9C5E-F91A-8915-DE20-5EB2778C734A, Length: 0.60, Width: 0.15, Height: 3.20, Info String: SW - 048, Wall Bounding Box: [(-8.27, -15.20, 0.20), (-8.12, -14.60, 3.40)], Label Type: 0
Element Type: Wall, GUID: 5C080885-978E-18FB-FF6A-99BE7E2AE114, Length: 4.40, Width: 0.14, Height: 3.20, Embedded Door GUID: EC034D81-F0BF-3B91-C804-5B2E558B80A6, Info String: SW - 032, Wall Bounding Box: [(-13.22, -25.80, 0.20), (-13.08, -21.40, 3.40)], Label Type: 0
Element Type: Wall, GUID: 02806AD5-1A09-C1DB-FEA5-AF45FCF7F96E, Length: 4.90, Width: 0.39, Height: 3.20, Info String: SW - 002, Wall Bounding Box: [(-9.12, -15.35, 0.20), (-8.73, -10.45, 3.40)], Label Type: 0
Element Type: Wall, GUID: AA1D3209-E045-E90E-6A84-DAC61E063417, Length: 2.80, Width: 0.14, Height: 3.20, Embedded Door GUID: 81F08A4F-C991-64BD-5A1F-CF47A4FFEE0C, Info String: SW - 062, Wall Bounding Box: [(-6.50, -22.82, 0.20), (-3.70, -22.68, 3.40)], Label Type: 0
Element Type: Wall, GUID: 35034BBB-8532-F2E7-D262-FF33C5685D1A, Length: 1.20, Width: 0.15, Height: 3.20, Info String: SW - 036, Wall Bounding Box: [(-21.93, -27.00, 0.20), (-21.78, -25.80, 3.40)], Label Type: 0
Element Type: Wall, GUID: 46FD4855-2AF8-C35F-ABCC-842458FA7EBF, Length: 1.95, Width: 0.15, Height: 3.20, Info String: SW - 070, Wall Bounding Box: [(-20.12, -20.65, 0.20), (-19.97, -18.70, 3.40)], Label Type: 0
Element Type: Wall, GUID: C9A2EC33-5F76-0202-A1EC-FE44E0FAD0BD, Length: 3.25, Width: 0.14, Height: 3.20, Info String: SW - 063, Wall Bounding Box: [(-3.82, -25.95, 0.20), (-3.68, -22.70, 3.40)], Label Type: 0
Element Type: Wall, GUID: 7C1605F9-4FD7-7B2D-7B5E-415DBBFA0990, Length: 0.63, Width: 0.14, Height: 1.10, Info String: SW - 048, Wall Bounding Box: [(-6.42, -13.63, 0.20), (-6.28, -13.00, 1.30)], Label Type: 0
Element Type: Wall, GUID: 37DAA549-60F5-35A4-0515-620FB951FFF5, Length: 1.20, Width: 0.14, Height: 3.20, Info String: SW - 065, Wall Bounding Box: [(-4.80, -19.72, 0.20), (-3.60, -19.58, 3.40)], Label Type: 0
Element Type: Wall, GUID: B88EA83B-1F07-B1DA-4513-733247F574BA, Length: 3.25, Width: 0.25, Height: 3.20, Info String: SW - 026, Wall Bounding Box: [(-9.65, -7.32, 0.20), (-6.40, -7.07, 3.40)], Label Type: 0
Element Type: Wall, GUID: 58BFCB62-A51F-86F9-1C4F-1C321CE2A7E5, Length: 1.25, Width: 0.12, Height: 1.60, Info String: SW - 088, Wall Bounding Box: [(0.96, -21.47, -0.25), (1.08, -20.22, 1.35)], Label Type: 0
Element Type: Wall, GUID: 2F6C90A3-726B-A914-CB4A-EFBF11FABD93, Length: 0.60, Width: 0.15, Height: 3.20, Info String: SW - 047, Wall Bounding Box: [(-8.27, -13.60, 0.20), (-8.12, -13.00, 3.40)], Label Type: 0
Element Type: Wall, GUID: 6546246B-DE3F-82F4-F4D8-727B2827D8D0, Length: 0.90, Width: 0.14, Height: 3.20, Info String: SW - 027, Wall Bounding Box: [(-17.32, -19.40, 0.20), (-17.18, -18.50, 3.40)], Label Type: 0
Element Type: Wall, GUID: D2ECD4BF-0E87-2A73-6D48-9A182E1CBB5D, Length: 0.60, Width: 0.15, Height: 3.20, Info String: SW - 048, Wall Bounding Box: [(-8.27, -11.20, 0.20), (-8.12, -10.60, 3.40)], Label Type: 0
